bin_id,timestamp,fill_level,fill_rate_per_hour,hour,day_of_week,last_collection_minutes_ago,time_to_full_hours,is_censored
BIN_1008,2026-07-20T04:30:00Z,15.3,1.2000000000000028,4,0,780.0,62.5,False
BIN_1008,2026-07-20T05:00:00Z,14.4,-1.8000000000000007,5,0,810.0,62.0,False
BIN_1008,2026-07-20T05:30:00Z,16.2,3.599999999999998,5,0,840.0,61.5,False
BIN_1008,2026-07-20T06:00:00Z,17.7,3.0,6,0,870.0,61.0,False
BIN_1008,2026-07-20T06:30:00Z,18.7,2.0,6,0,900.0,60.5,False
BIN_1008,2026-07-20T07:00:00Z,18.7,0.0,7,0,930.0,60.0,False
BIN_1008,2026-07-20T07:30:00Z,18.6,-0.19999999999999574,7,0,960.0,59.5,False
BIN_1008,2026-07-20T08:00:00Z,19.1,1.0,8,0,990.0,59.0,False
BIN_1008,2026-07-20T08:30:00Z,19.7,1.1999999999999957,8,0,1020.0,58.5,False
BIN_1008,2026-07-20T09:00:00Z,20.7,2.0,9,0,1050.0,58.0,False
BIN_1008,2026-07-20T09:30:00Z,21.7,2.0,9,0,1080.0,57.5,False
BIN_1008,2026-07-20T10:00:00Z,22.4,1.3999999999999986,10,0,1110.0,57.0,False
BIN_1008,2026-07-20T10:30:00Z,23.5,2.200000000000003,10,0,1140.0,56.5,False
BIN_1008,2026-07-20T11:00:00Z,25.1,3.200000000000003,11,0,1170.0,56.0,False
BIN_1008,2026-07-20T11:30:00Z,26.9,3.5999999999999943,11,0,1200.0,55.5,False
BIN_1008,2026-07-20T12:00:00Z,27.7,1.6000000000000014,12,0,1230.0,55.0,False
BIN_1008,2026-07-20T12:30:00Z,27.7,0.0,12,0,1260.0,54.5,False
BIN_1008,2026-07-20T13:00:00Z,28.6,1.8000000000000043,13,0,1290.0,54.0,False
BIN_1008,2026-07-20T13:30:00Z,28.7,0.19999999999999574,13,0,1320.0,53.5,False
BIN_1008,2026-07-20T14:00:00Z,29.0,0.6000000000000014,14,0,1350.0,53.0,False
BIN_1008,2026-07-20T14:30:00Z,29.2,0.3999999999999986,14,0,1380.0,52.5,False
BIN_1008,2026-07-20T15:00:00Z,29.3,0.20000000000000284,15,0,1410.0,52.0,False
BIN_1008,2026-07-20T15:30:00Z,29.0,-0.6000000000000014,15,0,1440.0,51.5,False
BIN_1008,2026-07-20T16:00:00Z,29.9,1.7999999999999972,16,0,1470.0,51.0,False
BIN_1008,2026-07-20T16:30:00Z,30.4,1.0,16,0,1500.0,50.5,False
BIN_1008,2026-07-20T17:00:00Z,30.6,0.4000000000000057,17,0,1530.0,50.0,False
BIN_1008,2026-07-20T17:30:00Z,30.9,0.5999999999999943,17,0,1560.0,49.5,False
BIN_1008,2026-07-20T18:00:00Z,32.0,2.200000000000003,18,0,1590.0,49.0,False
BIN_1008,2026-07-20T18:30:00Z,31.9,-0.20000000000000284,18,0,1620.0,48.5,False
BIN_1008,2026-07-20T19:00:00Z,32.3,0.7999999999999972,19,0,1650.0,48.0,False
BIN_1008,2026-07-20T19:30:00Z,33.1,1.6000000000000085,19,0,1680.0,47.5,False
BIN_1008,2026-07-20T20:00:00Z,33.7,1.2000000000000028,20,0,1710.0,47.0,False
BIN_1008,2026-07-20T20:30:00Z,34.5,1.5999999999999943,20,0,1740.0,46.5,False
BIN_1008,2026-07-20T21:00:00Z,35.6,2.200000000000003,21,0,1770.0,46.0,False
BIN_1008,2026-07-20T21:30:00Z,36.3,1.3999999999999915,21,0,1800.0,45.5,False
BIN_1008,2026-07-20T22:00:00Z,37.4,2.200000000000003,22,0,1830.0,45.0,False
BIN_1008,2026-07-20T22:30:00Z,37.5,0.20000000000000284,22,0,1860.0,44.5,False
BIN_1008,2026-07-20T23:00:00Z,37.8,0.5999999999999943,23,0,1890.0,44.0,False
BIN_1008,2026-07-20T23:30:00Z,38.5,1.4000000000000057,23,0,1920.0,43.5,False
BIN_1008,2026-07-21T00:00:00Z,39.1,1.2000000000000028,0,1,1950.0,43.0,False
BIN_1008,2026-07-21T00:30:00Z,40.0,1.7999999999999972,0,1,1980.0,42.5,False
BIN_1008,2026-07-21T01:00:00Z,39.5,-1.0,1,1,2010.0,42.0,False
BIN_1008,2026-07-21T01:30:00Z,40.5,2.0,1,1,2040.0,41.5,False
BIN_1008,2026-07-21T02:00:00Z,41.5,2.0,2,1,2070.0,41.0,False
BIN_1008,2026-07-21T02:30:00Z,43.2,3.4000000000000057,2,1,2100.0,40.5,False
BIN_1008,2026-07-21T03:00:00Z,45.1,3.799999999999997,3,1,2130.0,40.0,False
BIN_1008,2026-07-21T03:30:00Z,46.0,1.7999999999999972,3,1,2160.0,39.5,False
BIN_1008,2026-07-21T04:00:00Z,46.0,0.0,4,1,2190.0,39.0,False
BIN_1008,2026-07-21T04:30:00Z,47.0,2.0,4,1,2220.0,38.5,False
BIN_1008,2026-07-21T05:00:00Z,47.7,1.4000000000000057,5,1,2250.0,38.0,False
BIN_1008,2026-07-21T05:30:00Z,48.8,2.1999999999999886,5,1,2280.0,37.5,False
BIN_1008,2026-07-21T06:00:00Z,49.2,0.8000000000000114,6,1,2310.0,37.0,False
BIN_1008,2026-07-21T06:30:00Z,49.3,0.19999999999998863,6,1,2340.0,36.5,False
BIN_1008,2026-07-21T07:00:00Z,50.6,2.6000000000000085,7,1,2370.0,36.0,False
BIN_1008,2026-07-21T07:30:00Z,51.6,2.0,7,1,2400.0,35.5,False
BIN_1008,2026-07-21T08:00:00Z,51.5,-0.20000000000000284,8,1,2430.0,35.0,False
BIN_1008,2026-07-21T08:30:00Z,51.6,0.20000000000000284,8,1,2460.0,34.5,False
BIN_1008,2026-07-21T09:00:00Z,51.8,0.3999999999999915,9,1,2490.0,34.0,False
BIN_1008,2026-07-21T09:30:00Z,52.9,2.200000000000003,9,1,2520.0,33.5,False
BIN_1008,2026-07-21T10:00:00Z,53.2,0.6000000000000085,10,1,2550.0,33.0,False
BIN_1008,2026-07-21T10:30:00Z,53.2,0.0,10,1,2580.0,32.5,False
BIN_1008,2026-07-21T11:00:00Z,54.6,2.799999999999997,11,1,2610.0,32.0,False
BIN_1008,2026-07-21T11:30:00Z,56.8,4.3999999999999915,11,1,2640.0,31.5,False
BIN_1008,2026-07-21T12:00:00Z,56.9,0.20000000000000284,12,1,2670.0,31.0,False
BIN_1008,2026-07-21T12:30:00Z,57.8,1.7999999999999972,12,1,2700.0,30.5,False
BIN_1008,2026-07-21T13:00:00Z,58.0,0.4000000000000057,13,1,2730.0,30.0,False
BIN_1008,2026-07-21T13:30:00Z,59.3,2.5999999999999943,13,1,2760.0,29.5,False
BIN_1008,2026-07-21T14:00:00Z,59.4,0.20000000000000284,14,1,2790.0,29.0,False
BIN_1008,2026-07-21T14:30:00Z,60.5,2.200000000000003,14,1,2820.0,28.5,False
BIN_1008,2026-07-21T15:00:00Z,62.1,3.200000000000003,15,1,2850.0,28.0,False
BIN_1008,2026-07-21T15:30:00Z,62.8,1.3999999999999915,15,1,2880.0,27.5,False
BIN_1008,2026-07-21T16:00:00Z,62.8,0.0,16,1,2910.0,27.0,False
BIN_1008,2026-07-21T16:30:00Z,64.0,2.4000000000000057,16,1,2940.0,26.5,False
BIN_1008,2026-07-21T17:00:00Z,64.8,1.5999999999999943,17,1,2970.0,26.0,False
BIN_1008,2026-07-21T17:30:00Z,65.4,1.200000000000017,17,1,3000.0,25.5,False
BIN_1008,2026-07-21T18:00:00Z,65.9,1.0,18,1,3030.0,25.0,False
BIN_1008,2026-07-21T18:30:00Z,66.0,0.19999999999998863,18,1,3060.0,24.5,False
BIN_1008,2026-07-21T19:00:00Z,65.4,-1.1999999999999886,19,1,3090.0,24.0,False
BIN_1008,2026-07-21T19:30:00Z,65.1,-0.6000000000000227,19,1,3120.0,23.5,False
BIN_1008,2026-07-21T20:00:00Z,67.0,3.8000000000000114,20,1,3150.0,23.0,False
BIN_1008,2026-07-21T20:30:00Z,67.7,1.4000000000000057,20,1,3180.0,22.5,False
BIN_1008,2026-07-21T21:00:00Z,67.8,0.19999999999998863,21,1,3210.0,22.0,False
BIN_1008,2026-07-21T21:30:00Z,67.8,0.0,21,1,3240.0,21.5,False
BIN_1008,2026-07-21T22:00:00Z,68.0,0.4000000000000057,22,1,3270.0,21.0,False
BIN_1008,2026-07-21T22:30:00Z,68.5,1.0,22,1,3300.0,20.5,False
BIN_1008,2026-07-21T23:00:00Z,69.0,1.0,23,1,3330.0,20.0,False
BIN_1008,2026-07-21T23:30:00Z,69.4,0.8000000000000114,23,1,3360.0,19.5,False
BIN_1008,2026-07-22T00:00:00Z,70.0,1.1999999999999886,0,2,3390.0,19.0,False
BIN_1008,2026-07-22T00:30:00Z,70.4,0.8000000000000114,0,2,3420.0,18.5,False
BIN_1008,2026-07-22T01:00:00Z,70.3,-0.20000000000001705,1,2,3450.0,18.0,False
BIN_1008,2026-07-22T01:30:00Z,70.6,0.5999999999999943,1,2,3480.0,17.5,False
BIN_1008,2026-07-22T02:00:00Z,70.9,0.6000000000000227,2,2,3510.0,17.0,False
BIN_1008,2026-07-22T02:30:00Z,71.4,1.0,2,2,3540.0,16.5,False
BIN_1008,2026-07-22T03:00:00Z,70.9,-1.0,3,2,3570.0,16.0,False
BIN_1008,2026-07-22T03:30:00Z,71.6,1.3999999999999773,3,2,3600.0,15.5,False
BIN_1008,2026-07-22T04:00:00Z,71.8,0.4000000000000057,4,2,3630.0,15.0,False
BIN_1008,2026-07-22T04:30:00Z,73.0,2.4000000000000057,4,2,3660.0,14.5,False
BIN_1008,2026-07-22T05:00:00Z,72.1,-1.8000000000000114,5,2,3690.0,14.0,False
BIN_1008,2026-07-22T05:30:00Z,73.0,1.8000000000000114,5,2,3720.0,13.5,False
BIN_1008,2026-07-22T06:00:00Z,74.9,3.8000000000000114,6,2,3750.0,13.0,False
BIN_1008,2026-07-22T06:30:00Z,74.3,-1.200000000000017,6,2,3780.0,12.5,False
BIN_1008,2026-07-22T07:00:00Z,74.3,0.0,7,2,3810.0,12.0,False
BIN_1008,2026-07-22T07:30:00Z,74.4,0.20000000000001705,7,2,3840.0,11.5,False
BIN_1008,2026-07-22T08:00:00Z,75.6,2.3999999999999773,8,2,3870.0,11.0,False
BIN_1008,2026-07-22T08:30:00Z,75.8,0.4000000000000057,8,2,3900.0,10.5,False
BIN_1008,2026-07-22T09:00:00Z,77.0,2.4000000000000057,9,2,3930.0,10.0,False
BIN_1008,2026-07-22T09:30:00Z,78.4,2.8000000000000114,9,2,3960.0,9.5,False
BIN_1008,2026-07-22T10:00:00Z,78.6,0.39999999999997726,10,2,3990.0,9.0,False
BIN_1008,2026-07-22T10:30:00Z,78.4,-0.39999999999997726,10,2,4020.0,8.5,False
BIN_1008,2026-07-22T11:00:00Z,78.8,0.799999999999983,11,2,4050.0,8.0,False
BIN_1008,2026-07-22T11:30:00Z,79.2,0.8000000000000114,11,2,4080.0,7.5,False
BIN_1008,2026-07-22T12:00:00Z,79.6,0.799999999999983,12,2,4110.0,7.0,False
BIN_1008,2026-07-22T12:30:00Z,80.9,2.6000000000000227,12,2,4140.0,6.5,False
BIN_1008,2026-07-22T13:00:00Z,79.9,-2.0,13,2,4170.0,6.0,False
BIN_1008,2026-07-22T13:30:00Z,81.1,2.3999999999999773,13,2,4200.0,5.5,False
BIN_1008,2026-07-22T14:00:00Z,81.9,1.6000000000000227,14,2,4230.0,5.0,False
BIN_1008,2026-07-22T14:30:00Z,82.1,0.39999999999997726,14,2,4260.0,4.5,False
BIN_1008,2026-07-22T15:00:00Z,83.0,1.8000000000000114,15,2,4290.0,4.0,False
BIN_1008,2026-07-22T15:30:00Z,84.4,2.8000000000000114,15,2,4320.0,3.5,False
BIN_1008,2026-07-22T16:00:00Z,84.8,0.799999999999983,16,2,4350.0,3.0,False
BIN_1008,2026-07-22T16:30:00Z,86.0,2.4000000000000057,16,2,4380.0,2.5,False
BIN_1008,2026-07-22T17:00:00Z,86.5,1.0,17,2,4410.0,2.0,False
BIN_1008,2026-07-22T17:30:00Z,88.8,4.599999999999994,17,2,4440.0,1.5,False
BIN_1008,2026-07-22T18:00:00Z,89.0,0.4000000000000057,18,2,4470.0,1.0,False
BIN_1008,2026-07-22T18:30:00Z,89.9,1.8000000000000114,18,2,4500.0,0.5,False
BIN_1008,2026-07-22T19:00:00Z,90.6,1.3999999999999773,19,2,4530.0,0.0,False
BIN_1008,2026-07-22T19:30:00Z,91.2,1.200000000000017,19,2,4560.0,0.0,False
BIN_1008,2026-07-22T20:00:00Z,91.7,1.0,20,2,4590.0,0.0,False
BIN_1008,2026-07-22T20:30:00Z,91.0,-1.4000000000000057,20,2,4620.0,0.0,False
BIN_1008,2026-07-22T21:00:00Z,92.0,2.0,21,2,4650.0,0.0,False
BIN_1008,2026-07-22T21:30:00Z,92.3,0.5999999999999943,21,2,4680.0,0.0,False
BIN_1008,2026-07-22T22:00:00Z,92.8,1.0,22,2,4710.0,0.0,False
BIN_1008,2026-07-22T22:30:00Z,92.3,-1.0,22,2,4740.0,0.0,False
BIN_1008,2026-07-22T23:00:00Z,91.9,-0.799999999999983,23,2,4770.0,0.0,False
BIN_1008,2026-07-22T23:30:00Z,92.0,0.19999999999998863,23,2,4800.0,0.0,False
BIN_1008,2026-07-23T00:00:00Z,92.1,0.19999999999998863,0,3,4830.0,0.0,False
BIN_1008,2026-07-23T00:30:00Z,93.4,2.6000000000000227,0,3,4860.0,0.0,False
BIN_1008,2026-07-23T01:00:00Z,93.8,0.799999999999983,1,3,4890.0,0.0,False
BIN_1008,2026-07-23T01:30:00Z,93.8,0.0,1,3,4920.0,0.0,False
BIN_1008,2026-07-23T02:00:00Z,95.6,3.5999999999999943,2,3,4950.0,0.0,False
BIN_1008,2026-07-23T02:30:00Z,96.1,1.0,2,3,4980.0,0.0,False
BIN_1008,2026-07-23T03:00:00Z,95.6,-1.0,3,3,5010.0,0.0,False
BIN_1008,2026-07-23T03:30:00Z,6.5,0.0,3,3,0.0,70.5,False
BIN_1008,2026-07-23T04:00:00Z,6.5,0.0,4,3,30.0,70.0,False
BIN_1008,2026-07-23T04:30:00Z,8.8,4.600000000000001,4,3,60.0,69.5,False
BIN_1008,2026-07-23T05:00:00Z,10.9,4.199999999999999,5,3,90.0,69.0,False
BIN_1008,2026-07-23T05:30:00Z,11.2,0.5999999999999979,5,3,120.0,68.5,False
BIN_1008,2026-07-23T06:00:00Z,12.2,2.0,6,3,150.0,68.0,False
BIN_1008,2026-07-23T06:30:00Z,13.0,1.6000000000000014,6,3,180.0,67.5,False
BIN_1008,2026-07-23T07:00:00Z,14.5,3.0,7,3,210.0,67.0,False
BIN_1008,2026-07-23T07:30:00Z,15.0,1.0,7,3,240.0,66.5,False
BIN_1008,2026-07-23T08:00:00Z,15.3,0.6000000000000014,8,3,270.0,66.0,False
BIN_1008,2026-07-23T08:30:00Z,16.7,2.799999999999997,8,3,300.0,65.5,False
BIN_1008,2026-07-23T09:00:00Z,17.0,0.6000000000000014,9,3,330.0,65.0,False
BIN_1008,2026-07-23T09:30:00Z,16.3,-1.3999999999999986,9,3,360.0,64.5,False
BIN_1008,2026-07-23T10:00:00Z,16.7,0.7999999999999972,10,3,390.0,64.0,False
BIN_1008,2026-07-23T10:30:00Z,18.5,3.6000000000000014,10,3,420.0,63.5,False
BIN_1008,2026-07-23T11:00:00Z,18.6,0.20000000000000284,11,3,450.0,63.0,False
BIN_1008,2026-07-23T11:30:00Z,20.0,2.799999999999997,11,3,480.0,62.5,False
BIN_1008,2026-07-23T12:00:00Z,21.7,3.3999999999999986,12,3,510.0,62.0,False
BIN_1008,2026-07-23T12:30:00Z,23.0,2.6000000000000014,12,3,540.0,61.5,False
BIN_1008,2026-07-23T13:00:00Z,23.0,0.0,13,3,570.0,61.0,False
BIN_1008,2026-07-23T13:30:00Z,23.2,0.3999999999999986,13,3,600.0,60.5,False
BIN_1008,2026-07-23T14:00:00Z,24.3,2.200000000000003,14,3,630.0,60.0,False
BIN_1008,2026-07-23T14:30:00Z,25.3,2.0,14,3,660.0,59.5,False
BIN_1008,2026-07-23T15:00:00Z,26.6,2.6000000000000014,15,3,690.0,59.0,False
BIN_1008,2026-07-23T15:30:00Z,26.3,-0.6000000000000014,15,3,720.0,58.5,False
BIN_1008,2026-07-23T16:00:00Z,26.7,0.7999999999999972,16,3,750.0,58.0,False
BIN_1008,2026-07-23T16:30:00Z,27.2,1.0,16,3,780.0,57.5,False
BIN_1008,2026-07-23T17:00:00Z,28.4,2.3999999999999986,17,3,810.0,57.0,False
BIN_1008,2026-07-23T17:30:00Z,29.3,1.8000000000000043,17,3,840.0,56.5,False
BIN_1008,2026-07-23T18:00:00Z,29.4,0.19999999999999574,18,3,870.0,56.0,False
BIN_1008,2026-07-23T18:30:00Z,29.2,-0.3999999999999986,18,3,900.0,55.5,False
BIN_1008,2026-07-23T19:00:00Z,29.2,0.0,19,3,930.0,55.0,False
BIN_1008,2026-07-23T19:30:00Z,30.2,2.0,19,3,960.0,54.5,False
BIN_1008,2026-07-23T20:00:00Z,31.9,3.3999999999999986,20,3,990.0,54.0,False
BIN_1008,2026-07-23T20:30:00Z,31.7,-0.3999999999999986,20,3,1020.0,53.5,False
BIN_1008,2026-07-23T21:00:00Z,32.9,2.3999999999999986,21,3,1050.0,53.0,False
BIN_1008,2026-07-23T21:30:00Z,34.3,2.799999999999997,21,3,1080.0,52.5,False
BIN_1008,2026-07-23T22:00:00Z,34.9,1.2000000000000028,22,3,1110.0,52.0,False
BIN_1008,2026-07-23T22:30:00Z,35.1,0.4000000000000057,22,3,1140.0,51.5,False
BIN_1008,2026-07-23T23:00:00Z,34.8,-0.6000000000000085,23,3,1170.0,51.0,False
BIN_1008,2026-07-23T23:30:00Z,36.3,3.0,23,3,1200.0,50.5,False
BIN_1008,2026-07-24T00:00:00Z,35.9,-0.7999999999999972,0,4,1230.0,50.0,False
BIN_1008,2026-07-24T00:30:00Z,35.9,0.0,0,4,1260.0,49.5,False
BIN_1008,2026-07-24T01:00:00Z,37.1,2.4000000000000057,1,4,1290.0,49.0,False
BIN_1008,2026-07-24T01:30:00Z,36.8,-0.6000000000000085,1,4,1320.0,48.5,False
BIN_1008,2026-07-24T02:00:00Z,38.0,2.4000000000000057,2,4,1350.0,48.0,False
BIN_1008,2026-07-24T02:30:00Z,38.0,0.0,2,4,1380.0,47.5,False
BIN_1008,2026-07-24T03:00:00Z,39.3,2.5999999999999943,3,4,1410.0,47.0,False
BIN_1008,2026-07-24T03:30:00Z,40.5,2.4000000000000057,3,4,1440.0,46.5,False
BIN_1008,2026-07-24T04:00:00Z,40.1,-0.7999999999999972,4,4,1470.0,46.0,False
BIN_1008,2026-07-24T04:30:00Z,40.3,0.3999999999999915,4,4,1500.0,45.5,False
BIN_1008,2026-07-24T05:00:00Z,41.5,2.4000000000000057,5,4,1530.0,45.0,False
BIN_1008,2026-07-24T05:30:00Z,40.9,-1.2000000000000028,5,4,1560.0,44.5,False
BIN_1008,2026-07-24T06:00:00Z,42.2,2.6000000000000085,6,4,1590.0,44.0,False
BIN_1008,2026-07-24T06:30:00Z,41.5,-1.4000000000000057,6,4,1620.0,43.5,False
BIN_1008,2026-07-24T07:00:00Z,43.0,3.0,7,4,1650.0,43.0,False
BIN_1008,2026-07-24T07:30:00Z,43.2,0.4000000000000057,7,4,1680.0,42.5,False
BIN_1008,2026-07-24T08:00:00Z,43.7,1.0,8,4,1710.0,42.0,False
BIN_1008,2026-07-24T08:30:00Z,44.5,1.5999999999999943,8,4,1740.0,41.5,False
BIN_1008,2026-07-24T09:00:00Z,44.9,0.7999999999999972,9,4,1770.0,41.0,False
BIN_1008,2026-07-24T09:30:00Z,45.9,2.0,9,4,1800.0,40.5,False
BIN_1008,2026-07-24T10:00:00Z,46.8,1.7999999999999972,10,4,1830.0,40.0,False
BIN_1008,2026-07-24T10:30:00Z,46.6,-0.3999999999999915,10,4,1860.0,39.5,False
BIN_1008,2026-07-24T11:00:00Z,46.7,0.20000000000000284,11,4,1890.0,39.0,False
BIN_1008,2026-07-24T11:30:00Z,48.1,2.799999999999997,11,4,1920.0,38.5,False
BIN_1008,2026-07-24T12:00:00Z,49.1,2.0,12,4,1950.0,38.0,False
BIN_1008,2026-07-24T12:30:00Z,49.3,0.3999999999999915,12,4,1980.0,37.5,False
BIN_1008,2026-07-24T13:00:00Z,50.7,2.8000000000000114,13,4,2010.0,37.0,False
BIN_1008,2026-07-24T13:30:00Z,50.2,-1.0,13,4,2040.0,36.5,False
BIN_1008,2026-07-24T14:00:00Z,51.1,1.7999999999999972,14,4,2070.0,36.0,False
BIN_1008,2026-07-24T14:30:00Z,51.8,1.3999999999999915,14,4,2100.0,35.5,False
BIN_1008,2026-07-24T15:00:00Z,52.7,1.8000000000000114,15,4,2130.0,35.0,False
BIN_1008,2026-07-24T15:30:00Z,53.8,2.1999999999999886,15,4,2160.0,34.5,False
BIN_1008,2026-07-24T16:00:00Z,54.0,0.4000000000000057,16,4,2190.0,34.0,False
BIN_1008,2026-07-24T16:30:00Z,55.1,2.200000000000003,16,4,2220.0,33.5,False
BIN_1008,2026-07-24T17:00:00Z,54.8,-0.6000000000000085,17,4,2250.0,33.0,False
BIN_1008,2026-07-24T17:30:00Z,56.3,3.0,17,4,2280.0,32.5,False
BIN_1008,2026-07-24T18:00:00Z,57.6,2.6000000000000085,18,4,2310.0,32.0,False
BIN_1008,2026-07-24T18:30:00Z,57.6,0.0,18,4,2340.0,31.5,False
BIN_1008,2026-07-24T19:00:00Z,58.4,1.5999999999999943,19,4,2370.0,31.0,False
BIN_1008,2026-07-24T19:30:00Z,59.1,1.4000000000000057,19,4,2400.0,30.5,False
BIN_1008,2026-07-24T20:00:00Z,58.9,-0.4000000000000057,20,4,2430.0,30.0,False
BIN_1008,2026-07-24T20:30:00Z,58.2,-1.3999999999999915,20,4,2460.0,29.5,False
BIN_1008,2026-07-24T21:00:00Z,58.8,1.1999999999999886,21,4,2490.0,29.0,False
BIN_1008,2026-07-24T21:30:00Z,59.2,0.8000000000000114,21,4,2520.0,28.5,False
BIN_1008,2026-07-24T22:00:00Z,59.7,1.0,22,4,2550.0,28.0,False
BIN_1008,2026-07-24T22:30:00Z,60.8,2.1999999999999886,22,4,2580.0,27.5,False
BIN_1008,2026-07-24T23:00:00Z,60.8,0.0,23,4,2610.0,27.0,False
BIN_1008,2026-07-24T23:30:00Z,61.1,0.6000000000000085,23,4,2640.0,26.5,False
BIN_1008,2026-07-25T00:00:00Z,61.7,1.2000000000000028,0,5,2670.0,26.0,False
BIN_1008,2026-07-25T00:30:00Z,62.8,2.1999999999999886,0,5,2700.0,25.5,False
BIN_1008,2026-07-25T01:00:00Z,61.7,-2.1999999999999886,1,5,2730.0,25.0,False
BIN_1008,2026-07-25T01:30:00Z,61.6,-0.20000000000000284,1,5,2760.0,24.5,False
BIN_1008,2026-07-25T02:00:00Z,61.1,-1.0,2,5,2790.0,24.0,False
BIN_1008,2026-07-25T02:30:00Z,61.5,0.7999999999999972,2,5,2820.0,23.5,False
BIN_1008,2026-07-25T03:00:00Z,62.7,2.4000000000000057,3,5,2850.0,23.0,False
BIN_1008,2026-07-25T03:30:00Z,63.5,1.5999999999999943,3,5,2880.0,22.5,False
BIN_1008,2026-07-25T04:00:00Z,64.1,1.1999999999999886,4,5,2910.0,22.0,False
BIN_1008,2026-07-25T04:30:00Z,66.0,3.8000000000000114,4,5,2940.0,21.5,False
BIN_1008,2026-07-25T05:00:00Z,67.2,2.4000000000000057,5,5,2970.0,21.0,False
BIN_1008,2026-07-25T05:30:00Z,68.1,1.799999999999983,5,5,3000.0,20.5,False
BIN_1008,2026-07-25T06:00:00Z,69.0,1.8000000000000114,6,5,3030.0,20.0,False
BIN_1008,2026-07-25T06:30:00Z,69.7,1.4000000000000057,6,5,3060.0,19.5,False
BIN_1008,2026-07-25T07:00:00Z,70.5,1.5999999999999943,7,5,3090.0,19.0,False
BIN_1008,2026-07-25T07:30:00Z,71.9,2.8000000000000114,7,5,3120.0,18.5,False
BIN_1008,2026-07-25T08:00:00Z,71.8,-0.20000000000001705,8,5,3150.0,18.0,False
BIN_1008,2026-07-25T08:30:00Z,73.0,2.4000000000000057,8,5,3180.0,17.5,False
BIN_1008,2026-07-25T09:00:00Z,73.1,0.19999999999998863,9,5,3210.0,17.0,False
BIN_1008,2026-07-25T09:30:00Z,73.1,0.0,9,5,3240.0,16.5,False
BIN_1008,2026-07-25T10:00:00Z,74.0,1.8000000000000114,10,5,3270.0,16.0,False
BIN_1008,2026-07-25T10:30:00Z,73.9,-0.19999999999998863,10,5,3300.0,15.5,False
BIN_1008,2026-07-25T11:00:00Z,74.2,0.5999999999999943,11,5,3330.0,15.0,False
BIN_1008,2026-07-25T11:30:00Z,75.0,1.5999999999999943,11,5,3360.0,14.5,False
BIN_1008,2026-07-25T12:00:00Z,75.8,1.5999999999999943,12,5,3390.0,14.0,False
BIN_1008,2026-07-25T12:30:00Z,75.8,0.0,12,5,3420.0,13.5,False
BIN_1008,2026-07-25T13:00:00Z,76.5,1.4000000000000057,13,5,3450.0,13.0,False
BIN_1008,2026-07-25T13:30:00Z,76.5,0.0,13,5,3480.0,12.5,False
BIN_1008,2026-07-25T14:00:00Z,77.3,1.5999999999999943,14,5,3510.0,12.0,False
BIN_1008,2026-07-25T14:30:00Z,77.4,0.20000000000001705,14,5,3540.0,11.5,False
BIN_1008,2026-07-25T15:00:00Z,77.8,0.799999999999983,15,5,3570.0,11.0,False
BIN_1008,2026-07-25T15:30:00Z,77.5,-0.5999999999999943,15,5,3600.0,10.5,False
BIN_1008,2026-07-25T16:00:00Z,78.0,1.0,16,5,3630.0,10.0,False
BIN_1008,2026-07-25T16:30:00Z,78.7,1.4000000000000057,16,5,3660.0,9.5,False
BIN_1008,2026-07-25T17:00:00Z,79.3,1.1999999999999886,17,5,3690.0,9.0,False
BIN_1008,2026-07-25T17:30:00Z,80.3,2.0,17,5,3720.0,8.5,False
BIN_1008,2026-07-25T18:00:00Z,80.6,0.5999999999999943,18,5,3750.0,8.0,False
BIN_1008,2026-07-25T18:30:00Z,80.8,0.4000000000000057,18,5,3780.0,7.5,False
BIN_1008,2026-07-25T19:00:00Z,81.2,0.8000000000000114,19,5,3810.0,7.0,False
BIN_1008,2026-07-25T19:30:00Z,81.9,1.4000000000000057,19,5,3840.0,6.5,False
BIN_1008,2026-07-25T20:00:00Z,82.0,0.19999999999998863,20,5,3870.0,6.0,False
BIN_1008,2026-07-25T20:30:00Z,83.0,2.0,20,5,3900.0,5.5,False
BIN_1008,2026-07-25T21:00:00Z,84.0,2.0,21,5,3930.0,5.0,False
BIN_1008,2026-07-25T21:30:00Z,83.7,-0.5999999999999943,21,5,3960.0,4.5,False
BIN_1008,2026-07-25T22:00:00Z,84.5,1.5999999999999943,22,5,3990.0,4.0,False
BIN_1008,2026-07-25T22:30:00Z,84.8,0.5999999999999943,22,5,4020.0,3.5,False
BIN_1008,2026-07-25T23:00:00Z,85.7,1.8000000000000114,23,5,4050.0,3.0,False
BIN_1008,2026-07-25T23:30:00Z,85.9,0.4000000000000057,23,5,4080.0,2.5,False
BIN_1008,2026-07-26T00:00:00Z,86.3,0.799999999999983,0,6,4110.0,2.0,False
BIN_1008,2026-07-26T00:30:00Z,87.8,3.0,0,6,4140.0,1.5,False
BIN_1008,2026-07-26T01:00:00Z,88.4,1.200000000000017,1,6,4170.0,1.0,False
BIN_1008,2026-07-26T01:30:00Z,88.6,0.39999999999997726,1,6,4200.0,0.5,False
BIN_1008,2026-07-26T02:00:00Z,90.3,3.4000000000000057,2,6,4230.0,0.0,False
BIN_1008,2026-07-26T02:30:00Z,90.5,0.4000000000000057,2,6,4260.0,0.0,False
