bin_id,timestamp,fill_level,fill_rate_per_hour,hour,day_of_week,last_collection_minutes_ago,time_to_full_hours
BIN_1008,2026-07-15T03:00:00Z,44.3,1.3999999999999915,3,2,1620.0,37.0
BIN_1008,2026-07-15T03:30:00Z,44.6,0.6000000000000085,3,2,1650.0,36.5
BIN_1008,2026-07-15T04:00:00Z,45.3,1.3999999999999915,4,2,1680.0,36.0
BIN_1008,2026-07-15T04:30:00Z,45.9,1.2000000000000028,4,2,1710.0,35.5
BIN_1008,2026-07-15T05:00:00Z,45.3,-1.2000000000000028,5,2,1740.0,35.0
BIN_1008,2026-07-15T05:30:00Z,45.9,1.2000000000000028,5,2,1770.0,34.5
BIN_1008,2026-07-15T06:00:00Z,46.9,2.0,6,2,1800.0,34.0
BIN_1008,2026-07-15T06:30:00Z,47.8,1.7999999999999972,6,2,1830.0,33.5
BIN_1008,2026-07-15T07:00:00Z,49.7,3.8000000000000114,7,2,1860.0,33.0
BIN_1008,2026-07-15T07:30:00Z,49.5,-0.4000000000000057,7,2,1890.0,32.5
BIN_1008,2026-07-15T08:00:00Z,50.5,2.0,8,2,1920.0,32.0
BIN_1008,2026-07-15T08:30:00Z,51.5,2.0,8,2,1950.0,31.5
BIN_1008,2026-07-15T09:00:00Z,52.4,1.7999999999999972,9,2,1980.0,31.0
BIN_1008,2026-07-15T09:30:00Z,52.6,0.4000000000000057,9,2,2010.0,30.5
BIN_1008,2026-07-15T10:00:00Z,53.4,1.5999999999999943,10,2,2040.0,30.0
BIN_1008,2026-07-15T10:30:00Z,53.7,0.6000000000000085,10,2,2070.0,29.5
BIN_1008,2026-07-15T11:00:00Z,54.8,2.1999999999999886,11,2,2100.0,29.0
BIN_1008,2026-07-15T11:30:00Z,56.0,2.4000000000000057,11,2,2130.0,28.5
BIN_1008,2026-07-15T12:00:00Z,56.7,1.4000000000000057,12,2,2160.0,28.0
BIN_1008,2026-07-15T12:30:00Z,56.8,0.19999999999998863,12,2,2190.0,27.5
BIN_1008,2026-07-15T13:00:00Z,57.6,1.6000000000000085,13,2,2220.0,27.0
BIN_1008,2026-07-15T13:30:00Z,58.7,2.200000000000003,13,2,2250.0,26.5
BIN_1008,2026-07-15T14:00:00Z,59.9,2.3999999999999915,14,2,2280.0,26.0
BIN_1008,2026-07-15T14:30:00Z,60.7,1.6000000000000085,14,2,2310.0,25.5
BIN_1008,2026-07-15T15:00:00Z,61.5,1.5999999999999943,15,2,2340.0,25.0
BIN_1008,2026-07-15T15:30:00Z,62.0,1.0,15,2,2370.0,24.5
BIN_1008,2026-07-15T16:00:00Z,63.8,3.5999999999999943,16,2,2400.0,24.0
BIN_1008,2026-07-15T16:30:00Z,65.7,3.8000000000000114,16,2,2430.0,23.5
BIN_1008,2026-07-15T17:00:00Z,66.0,0.5999999999999943,17,2,2460.0,23.0
BIN_1008,2026-07-15T17:30:00Z,66.2,0.4000000000000057,17,2,2490.0,22.5
BIN_1008,2026-07-15T18:00:00Z,66.9,1.4000000000000057,18,2,2520.0,22.0
BIN_1008,2026-07-15T18:30:00Z,67.4,1.0,18,2,2550.0,21.5
BIN_1008,2026-07-15T19:00:00Z,68.5,2.1999999999999886,19,2,2580.0,21.0
BIN_1008,2026-07-15T19:30:00Z,68.9,0.8000000000000114,19,2,2610.0,20.5
BIN_1008,2026-07-15T20:00:00Z,69.1,0.39999999999997726,20,2,2640.0,20.0
BIN_1008,2026-07-15T20:30:00Z,69.8,1.4000000000000057,20,2,2670.0,19.5
BIN_1008,2026-07-15T21:00:00Z,70.4,1.200000000000017,21,2,2700.0,19.0
BIN_1008,2026-07-15T21:30:00Z,70.3,-0.20000000000001705,21,2,2730.0,18.5
BIN_1008,2026-07-15T22:00:00Z,71.0,1.4000000000000057,22,2,2760.0,18.0
BIN_1008,2026-07-15T22:30:00Z,72.9,3.8000000000000114,22,2,2790.0,17.5
BIN_1008,2026-07-15T23:00:00Z,72.4,-1.0,23,2,2820.0,17.0
BIN_1008,2026-07-15T23:30:00Z,73.5,2.1999999999999886,23,2,2850.0,16.5
BIN_1008,2026-07-16T00:00:00Z,74.7,2.4000000000000057,0,3,2880.0,16.0
BIN_1008,2026-07-16T00:30:00Z,74.3,-0.8000000000000114,0,3,2910.0,15.5
BIN_1008,2026-07-16T01:00:00Z,75.2,1.8000000000000114,1,3,2940.0,15.0
BIN_1008,2026-07-16T01:30:00Z,76.0,1.5999999999999943,1,3,2970.0,14.5
BIN_1008,2026-07-16T02:00:00Z,75.9,-0.19999999999998863,2,3,3000.0,14.0
BIN_1008,2026-07-16T02:30:00Z,75.6,-0.6000000000000227,2,3,3030.0,13.5
BIN_1008,2026-07-16T03:00:00Z,76.5,1.8000000000000114,3,3,3060.0,13.0
BIN_1008,2026-07-16T03:30:00Z,75.5,-2.0,3,3,3090.0,12.5
BIN_1008,2026-07-16T04:00:00Z,75.9,0.8000000000000114,4,3,3120.0,12.0
BIN_1008,2026-07-16T04:30:00Z,77.2,2.5999999999999943,4,3,3150.0,11.5
BIN_1008,2026-07-16T05:00:00Z,78.1,1.799999999999983,5,3,3180.0,11.0
BIN_1008,2026-07-16T05:30:00Z,78.2,0.20000000000001705,5,3,3210.0,10.5
BIN_1008,2026-07-16T06:00:00Z,78.7,1.0,6,3,3240.0,10.0
BIN_1008,2026-07-16T06:30:00Z,79.7,2.0,6,3,3270.0,9.5
BIN_1008,2026-07-16T07:00:00Z,79.3,-0.8000000000000114,7,3,3300.0,9.0
BIN_1008,2026-07-16T07:30:00Z,79.5,0.4000000000000057,7,3,3330.0,8.5
BIN_1008,2026-07-16T08:00:00Z,79.2,-0.5999999999999943,8,3,3360.0,8.0
BIN_1008,2026-07-16T08:30:00Z,80.3,2.1999999999999886,8,3,3390.0,7.5
BIN_1008,2026-07-16T09:00:00Z,80.9,1.200000000000017,9,3,3420.0,7.0
BIN_1008,2026-07-16T09:30:00Z,82.1,2.3999999999999773,9,3,3450.0,6.5
BIN_1008,2026-07-16T10:00:00Z,82.2,0.20000000000001705,10,3,3480.0,6.0
BIN_1008,2026-07-16T10:30:00Z,83.4,2.4000000000000057,10,3,3510.0,5.5
BIN_1008,2026-07-16T11:00:00Z,83.7,0.5999999999999943,11,3,3540.0,5.0
BIN_1008,2026-07-16T11:30:00Z,85.0,2.5999999999999943,11,3,3570.0,4.5
BIN_1008,2026-07-16T12:00:00Z,86.2,2.4000000000000057,12,3,3600.0,4.0
BIN_1008,2026-07-16T12:30:00Z,86.7,1.0,12,3,3630.0,3.5
BIN_1008,2026-07-16T13:00:00Z,87.6,1.799999999999983,13,3,3660.0,3.0
BIN_1008,2026-07-16T13:30:00Z,87.9,0.6000000000000227,13,3,3690.0,2.5
BIN_1008,2026-07-16T14:00:00Z,88.9,2.0,14,3,3720.0,2.0
BIN_1008,2026-07-16T14:30:00Z,88.9,0.0,14,3,3750.0,1.5
BIN_1008,2026-07-16T15:00:00Z,89.1,0.39999999999997726,15,3,3780.0,1.0
BIN_1008,2026-07-16T15:30:00Z,89.9,1.6000000000000227,15,3,3810.0,0.5
BIN_1008,2026-07-16T16:00:00Z,90.6,1.3999999999999773,16,3,3840.0,0.0
BIN_1008,2026-07-16T16:30:00Z,91.0,0.8000000000000114,16,3,3870.0,0.0
BIN_1008,2026-07-16T17:00:00Z,91.9,1.8000000000000114,17,3,3900.0,0.0
BIN_1008,2026-07-16T17:30:00Z,92.7,1.5999999999999943,17,3,3930.0,0.0
BIN_1008,2026-07-16T18:00:00Z,93.2,1.0,18,3,3960.0,0.0
BIN_1008,2026-07-16T18:30:00Z,93.4,0.4000000000000057,18,3,3990.0,0.0
BIN_1008,2026-07-16T19:00:00Z,94.5,2.1999999999999886,19,3,4020.0,0.0
BIN_1008,2026-07-16T19:30:00Z,95.1,1.1999999999999886,19,3,4050.0,0.0
BIN_1009,2026-07-14T00:00:00Z,16.4,0.0,0,1,0.0,26.0
BIN_1009,2026-07-14T00:30:00Z,18.1,3.4000000000000057,0,1,30.0,25.5
BIN_1009,2026-07-14T01:00:00Z,19.2,2.1999999999999957,1,1,60.0,25.0
BIN_1009,2026-07-14T01:30:00Z,20.7,3.0,1,1,90.0,24.5
BIN_1009,2026-07-14T02:00:00Z,21.9,2.3999999999999986,2,1,120.0,24.0
BIN_1009,2026-07-14T02:30:00Z,23.4,3.0,2,1,150.0,23.5
BIN_1009,2026-07-14T03:00:00Z,25.3,3.8000000000000043,3,1,180.0,23.0
BIN_1009,2026-07-14T03:30:00Z,26.7,2.799999999999997,3,1,210.0,22.5
BIN_1009,2026-07-14T04:00:00Z,28.5,3.6000000000000014,4,1,240.0,22.0
BIN_1009,2026-07-14T04:30:00Z,29.5,2.0,4,1,270.0,21.5
BIN_1009,2026-07-14T05:00:00Z,31.1,3.200000000000003,5,1,300.0,21.0
BIN_1009,2026-07-14T05:30:00Z,32.4,2.5999999999999943,5,1,330.0,20.5
BIN_1009,2026-07-14T06:00:00Z,34.5,4.200000000000003,6,1,360.0,20.0
BIN_1009,2026-07-14T06:30:00Z,36.4,3.799999999999997,6,1,390.0,19.5
BIN_1009,2026-07-14T07:00:00Z,39.2,5.6000000000000085,7,1,420.0,19.0
BIN_1009,2026-07-14T07:30:00Z,41.2,4.0,7,1,450.0,18.5
BIN_1009,2026-07-14T08:00:00Z,43.1,3.799999999999997,8,1,480.0,18.0
BIN_1009,2026-07-14T08:30:00Z,42.9,-0.4000000000000057,8,1,510.0,17.5
BIN_1009,2026-07-14T09:00:00Z,43.8,1.7999999999999972,9,1,540.0,17.0
BIN_1009,2026-07-14T09:30:00Z,44.6,1.6000000000000085,9,1,570.0,16.5
BIN_1009,2026-07-14T10:00:00Z,45.3,1.3999999999999915,10,1,600.0,16.0
BIN_1009,2026-07-14T10:30:00Z,47.7,4.800000000000011,10,1,630.0,15.5
BIN_1009,2026-07-14T11:00:00Z,48.5,1.5999999999999943,11,1,660.0,15.0
BIN_1009,2026-07-14T11:30:00Z,49.4,1.7999999999999972,11,1,690.0,14.5
BIN_1009,2026-07-14T12:00:00Z,52.3,5.799999999999997,12,1,720.0,14.0
BIN_1009,2026-07-14T12:30:00Z,54.2,3.8000000000000114,12,1,750.0,13.5
BIN_1009,2026-07-14T13:00:00Z,55.3,2.1999999999999886,13,1,780.0,13.0
BIN_1009,2026-07-14T13:30:00Z,56.3,2.0,13,1,810.0,12.5
BIN_1009,2026-07-14T14:00:00Z,57.9,3.200000000000003,14,1,840.0,12.0
BIN_1009,2026-07-14T14:30:00Z,58.5,1.2000000000000028,14,1,870.0,11.5
BIN_1009,2026-07-14T15:00:00Z,59.8,2.5999999999999943,15,1,900.0,11.0
BIN_1009,2026-07-14T15:30:00Z,61.6,3.6000000000000085,15,1,930.0,10.5
BIN_1009,2026-07-14T16:00:00Z,62.7,2.200000000000003,16,1,960.0,10.0
BIN_1009,2026-07-14T16:30:00Z,64.1,2.799999999999983,16,1,990.0,9.5
BIN_1009,2026-07-14T17:00:00Z,65.8,3.4000000000000057,17,1,1020.0,9.0
BIN_1009,2026-07-14T17:30:00Z,65.8,0.0,17,1,1050.0,8.5
BIN_1009,2026-07-14T18:00:00Z,68.2,4.800000000000011,18,1,1080.0,8.0
BIN_1009,2026-07-14T18:30:00Z,69.3,2.1999999999999886,18,1,1110.0,7.5
BIN_1009,2026-07-14T19:00:00Z,71.1,3.5999999999999943,19,1,1140.0,7.0
BIN_1009,2026-07-14T19:30:00Z,71.8,1.4000000000000057,19,1,1170.0,6.5
BIN_1009,2026-07-14T20:00:00Z,72.8,2.0,20,1,1200.0,6.0
BIN_1009,2026-07-14T20:30:00Z,73.5,1.4000000000000057,20,1,1230.0,5.5
BIN_1009,2026-07-14T21:00:00Z,74.7,2.4000000000000057,21,1,1260.0,5.0
BIN_1009,2026-07-14T21:30:00Z,76.0,2.5999999999999943,21,1,1290.0,4.5
BIN_1009,2026-07-14T22:00:00Z,78.4,4.800000000000011,22,1,1320.0,4.0
BIN_1009,2026-07-14T22:30:00Z,80.1,3.3999999999999773,22,1,1350.0,3.5
BIN_1009,2026-07-14T23:00:00Z,82.0,3.8000000000000114,23,1,1380.0,3.0
BIN_1009,2026-07-14T23:30:00Z,83.0,2.0,23,1,1410.0,2.5
BIN_1009,2026-07-15T00:00:00Z,84.6,3.1999999999999886,0,2,1440.0,2.0
BIN_1009,2026-07-15T00:30:00Z,86.0,2.8000000000000114,0,2,1470.0,1.5
BIN_1009,2026-07-15T01:00:00Z,87.5,3.0,1,2,1500.0,1.0
BIN_1009,2026-07-15T01:30:00Z,88.6,2.1999999999999886,1,2,1530.0,0.5
BIN_1009,2026-07-15T02:00:00Z,90.3,3.4000000000000057,2,2,1560.0,0.0
BIN_1009,2026-07-15T02:30:00Z,91.3,2.0,2,2,1590.0,0.0
BIN_1009,2026-07-15T03:00:00Z,92.6,2.5999999999999943,3,2,1620.0,0.0
BIN_1009,2026-07-15T03:30:00Z,94.4,3.6000000000000227,3,2,1650.0,0.0
BIN_1009,2026-07-15T04:00:00Z,95.4,2.0,4,2,1680.0,0.0
BIN_1009,2026-07-15T04:30:00Z,97.6,4.399999999999977,4,2,1710.0,0.0
BIN_1009,2026-07-15T05:00:00Z,99.1,3.0,5,2,1740.0,0.0
BIN_1009,2026-07-15T05:30:00Z,99.9,1.6000000000000227,5,2,1770.0,0.0
BIN_1009,2026-07-15T06:00:00Z,100.0,0.19999999999998863,6,2,1800.0,0.0
BIN_1009,2026-07-15T06:30:00Z,100.0,0.0,6,2,1830.0,0.0
BIN_1009,2026-07-15T07:00:00Z,100.0,0.0,7,2,1860.0,0.0
BIN_1009,2026-07-15T07:30:00Z,100.0,0.0,7,2,1890.0,0.0
BIN_1009,2026-07-15T08:00:00Z,100.0,0.0,8,2,1920.0,0.0
BIN_1009,2026-07-15T08:30:00Z,100.0,0.0,8,2,1950.0,0.0
BIN_1009,2026-07-15T09:00:00Z,100.0,0.0,9,2,1980.0,0.0
BIN_1009,2026-07-15T09:30:00Z,100.0,0.0,9,2,2010.0,0.0
BIN_1009,2026-07-15T10:00:00Z,100.0,0.0,10,2,2040.0,0.0
BIN_1009,2026-07-15T10:30:00Z,100.0,0.0,10,2,2070.0,0.0
BIN_1009,2026-07-15T11:00:00Z,99.7,-0.5999999999999943,11,2,2100.0,0.0
BIN_1009,2026-07-15T11:30:00Z,100.0,0.5999999999999943,11,2,2130.0,0.0
BIN_1009,2026-07-15T12:00:00Z,100.0,0.0,12,2,2160.0,0.0
BIN_1009,2026-07-15T12:30:00Z,100.0,0.0,12,2,2190.0,0.0
BIN_1009,2026-07-15T13:00:00Z,100.0,0.0,13,2,2220.0,0.0
BIN_1009,2026-07-15T13:30:00Z,100.0,0.0,13,2,2250.0,0.0
BIN_1009,2026-07-15T14:00:00Z,100.0,0.0,14,2,2280.0,0.0
BIN_1009,2026-07-15T14:30:00Z,100.0,0.0,14,2,2310.0,0.0
BIN_1009,2026-07-15T15:00:00Z,100.0,0.0,15,2,2340.0,0.0
BIN_1009,2026-07-15T15:30:00Z,100.0,0.0,15,2,2370.0,0.0
BIN_1009,2026-07-15T16:00:00Z,100.0,0.0,16,2,2400.0,0.0
BIN_1009,2026-07-15T16:30:00Z,100.0,0.0,16,2,2430.0,0.0
BIN_1009,2026-07-15T17:00:00Z,100.0,0.0,17,2,2460.0,0.0
BIN_1009,2026-07-15T17:30:00Z,100.0,0.0,17,2,2490.0,0.0
BIN_1009,2026-07-15T18:00:00Z,100.0,0.0,18,2,2520.0,0.0
BIN_1009,2026-07-15T18:30:00Z,100.0,0.0,18,2,2550.0,0.0
BIN_1009,2026-07-15T19:00:00Z,100.0,0.0,19,2,2580.0,0.0
BIN_1009,2026-07-15T19:30:00Z,100.0,0.0,19,2,2610.0,0.0
BIN_1009,2026-07-15T20:00:00Z,100.0,0.0,20,2,2640.0,0.0
BIN_1009,2026-07-15T20:30:00Z,100.0,0.0,20,2,2670.0,0.0
BIN_1009,2026-07-15T21:00:00Z,100.0,0.0,21,2,2700.0,0.0
BIN_1009,2026-07-15T21:30:00Z,100.0,0.0,21,2,2730.0,0.0
BIN_1009,2026-07-15T22:00:00Z,100.0,0.0,22,2,2760.0,0.0
BIN_1009,2026-07-15T22:30:00Z,100.0,0.0,22,2,2790.0,0.0
BIN_1009,2026-07-15T23:00:00Z,100.0,0.0,23,2,2820.0,0.0
BIN_1009,2026-07-15T23:30:00Z,100.0,0.0,23,2,2850.0,0.0
BIN_1009,2026-07-16T00:00:00Z,100.0,0.0,0,3,2880.0,0.0
BIN_1009,2026-07-16T00:30:00Z,100.0,0.0,0,3,2910.0,0.0
BIN_1009,2026-07-16T01:00:00Z,100.0,0.0,1,3,2940.0,0.0
BIN_1009,2026-07-16T01:30:00Z,100.0,0.0,1,3,2970.0,0.0
BIN_1009,2026-07-16T02:00:00Z,100.0,0.0,2,3,3000.0,0.0
BIN_1009,2026-07-16T02:30:00Z,100.0,0.0,2,3,3030.0,0.0
BIN_1009,2026-07-16T03:00:00Z,100.0,0.0,3,3,3060.0,0.0
BIN_1009,2026-07-16T03:30:00Z,100.0,0.0,3,3,3090.0,0.0
BIN_1009,2026-07-16T04:00:00Z,100.0,0.0,4,3,3120.0,0.0
BIN_1009,2026-07-16T04:30:00Z,100.0,0.0,4,3,3150.0,0.0
BIN_1009,2026-07-16T05:00:00Z,100.0,0.0,5,3,3180.0,0.0
BIN_1009,2026-07-16T05:30:00Z,100.0,0.0,5,3,3210.0,0.0
BIN_1009,2026-07-16T06:00:00Z,6.6,-186.8,6,3,0.0,99.5
BIN_1009,2026-07-16T06:30:00Z,8.5,3.8000000000000007,6,3,30.0,99.0
BIN_1009,2026-07-16T07:00:00Z,10.2,3.3999999999999986,7,3,60.0,98.5
BIN_1009,2026-07-16T07:30:00Z,10.7,1.0,7,3,90.0,98.0
BIN_1009,2026-07-16T08:00:00Z,12.1,2.8000000000000007,8,3,120.0,97.5
BIN_1009,2026-07-16T08:30:00Z,13.8,3.400000000000002,8,3,150.0,97.0
BIN_1009,2026-07-16T09:00:00Z,15.0,2.3999999999999986,9,3,180.0,96.5
BIN_1009,2026-07-16T09:30:00Z,15.1,0.1999999999999993,9,3,210.0,96.0
BIN_1009,2026-07-16T10:00:00Z,15.8,1.4000000000000021,10,3,240.0,95.5
BIN_1009,2026-07-16T10:30:00Z,16.6,1.6000000000000014,10,3,270.0,95.0
BIN_1009,2026-07-16T11:00:00Z,18.3,3.3999999999999986,11,3,300.0,94.5
BIN_1009,2026-07-16T11:30:00Z,19.1,1.6000000000000014,11,3,330.0,94.0
BIN_1009,2026-07-16T12:00:00Z,21.4,4.599999999999994,12,3,360.0,93.5
BIN_1009,2026-07-16T12:30:00Z,22.1,1.4000000000000057,12,3,390.0,93.0
BIN_1009,2026-07-16T13:00:00Z,22.8,1.3999999999999986,13,3,420.0,92.5
BIN_1009,2026-07-16T13:30:00Z,23.4,1.1999999999999957,13,3,450.0,92.0
BIN_1009,2026-07-16T14:00:00Z,25.1,3.4000000000000057,14,3,480.0,91.5
BIN_1009,2026-07-16T14:30:00Z,25.6,1.0,14,3,510.0,91.0
BIN_1009,2026-07-16T15:00:00Z,26.6,2.0,15,3,540.0,90.5
BIN_1009,2026-07-16T15:30:00Z,28.1,3.0,15,3,570.0,90.0
BIN_1009,2026-07-16T16:00:00Z,28.6,1.0,16,3,600.0,89.5
BIN_1009,2026-07-16T16:30:00Z,30.1,3.0,16,3,630.0,89.0
BIN_1009,2026-07-16T17:00:00Z,30.7,1.1999999999999957,17,3,660.0,88.5
BIN_1009,2026-07-16T17:30:00Z,32.2,3.000000000000007,17,3,690.0,88.0
BIN_1009,2026-07-16T18:00:00Z,32.8,1.1999999999999886,18,3,720.0,87.5
BIN_1009,2026-07-16T18:30:00Z,35.0,4.400000000000006,18,3,750.0,87.0
BIN_1009,2026-07-16T19:00:00Z,36.3,2.5999999999999943,19,3,780.0,86.5
BIN_1009,2026-07-16T19:30:00Z,36.8,1.0,19,3,810.0,86.0
BIN_1009,2026-07-16T20:00:00Z,38.3,3.0,20,3,840.0,85.5
BIN_1009,2026-07-16T20:30:00Z,39.0,1.4000000000000057,20,3,870.0,85.0
BIN_1009,2026-07-16T21:00:00Z,39.9,1.7999999999999972,21,3,900.0,84.5
BIN_1009,2026-07-16T21:30:00Z,40.6,1.4000000000000057,21,3,930.0,84.0
BIN_1009,2026-07-16T22:00:00Z,41.5,1.7999999999999972,22,3,960.0,83.5
BIN_1009,2026-07-16T22:30:00Z,43.8,4.599999999999994,22,3,990.0,83.0
BIN_1009,2026-07-16T23:00:00Z,45.3,3.0,23,3,1020.0,82.5
BIN_1009,2026-07-16T23:30:00Z,47.6,4.6000000000000085,23,3,1050.0,82.0
BIN_1009,2026-07-17T00:00:00Z,48.8,2.3999999999999915,0,4,1080.0,81.5
BIN_1009,2026-07-17T00:30:00Z,50.2,2.8000000000000114,0,4,1110.0,81.0
BIN_1009,2026-07-17T01:00:00Z,51.6,2.799999999999997,1,4,1140.0,80.5
BIN_1009,2026-07-17T01:30:00Z,51.3,-0.6000000000000085,1,4,1170.0,80.0
BIN_1009,2026-07-17T02:00:00Z,52.5,2.4000000000000057,2,4,1200.0,79.5
BIN_1009,2026-07-17T02:30:00Z,52.8,0.5999999999999943,2,4,1230.0,79.0
BIN_1009,2026-07-17T03:00:00Z,54.1,2.6000000000000085,3,4,1260.0,78.5
BIN_1009,2026-07-17T03:30:00Z,55.1,2.0,3,4,1290.0,78.0
BIN_1009,2026-07-17T04:00:00Z,56.4,2.5999999999999943,4,4,1320.0,77.5
BIN_1009,2026-07-17T04:30:00Z,57.9,3.0,4,4,1350.0,77.0
BIN_1009,2026-07-17T05:00:00Z,59.0,2.200000000000003,5,4,1380.0,76.5
BIN_1009,2026-07-17T05:30:00Z,60.1,2.200000000000003,5,4,1410.0,76.0
BIN_1009,2026-07-17T06:00:00Z,61.6,3.0,6,4,1440.0,75.5
BIN_1009,2026-07-17T06:30:00Z,62.4,1.5999999999999943,6,4,1470.0,75.0
BIN_1009,2026-07-17T07:00:00Z,64.6,4.3999999999999915,7,4,1500.0,74.5
BIN_1009,2026-07-17T07:30:00Z,66.0,2.8000000000000114,7,4,1530.0,74.0
BIN_1009,2026-07-17T08:00:00Z,66.5,1.0,8,4,1560.0,73.5
BIN_1009,2026-07-17T08:30:00Z,67.4,1.8000000000000114,8,4,1590.0,73.0
BIN_1009,2026-07-17T09:00:00Z,68.2,1.5999999999999943,9,4,1620.0,72.5
BIN_1009,2026-07-17T09:30:00Z,68.5,0.5999999999999943,9,4,1650.0,72.0
BIN_1009,2026-07-17T10:00:00Z,69.0,1.0,10,4,1680.0,71.5
BIN_1009,2026-07-17T10:30:00Z,70.5,3.0,10,4,1710.0,71.0
BIN_1009,2026-07-17T11:00:00Z,72.9,4.800000000000011,11,4,1740.0,70.5
BIN_1009,2026-07-17T11:30:00Z,73.4,1.0,11,4,1770.0,70.0
BIN_1009,2026-07-17T12:00:00Z,75.8,4.799999999999983,12,4,1800.0,69.5
BIN_1009,2026-07-17T12:30:00Z,77.3,3.0,12,4,1830.0,69.0
BIN_1009,2026-07-17T13:00:00Z,78.4,2.200000000000017,13,4,1860.0,68.5
BIN_1009,2026-07-17T13:30:00Z,79.0,1.1999999999999886,13,4,1890.0,68.0
BIN_1009,2026-07-17T14:00:00Z,4.1,-149.8,14,4,0.0,67.5
BIN_1009,2026-07-17T14:30:00Z,4.7,1.200000000000001,14,4,30.0,67.0
BIN_1009,2026-07-17T15:00:00Z,5.3,1.1999999999999993,15,4,60.0,66.5
BIN_1009,2026-07-17T15:30:00Z,8.0,5.4,15,4,90.0,66.0
BIN_1009,2026-07-17T16:00:00Z,8.1,0.1999999999999993,16,4,120.0,65.5
BIN_1009,2026-07-17T16:30:00Z,9.7,3.1999999999999993,16,4,150.0,65.0
BIN_1009,2026-07-17T17:00:00Z,11.7,4.0,17,4,180.0,64.5
BIN_1009,2026-07-17T17:30:00Z,11.9,0.40000000000000213,17,4,210.0,64.0
BIN_1009,2026-07-17T18:00:00Z,12.9,2.0,18,4,240.0,63.5
BIN_1009,2026-07-17T18:30:00Z,14.4,3.0,18,4,270.0,63.0
BIN_1009,2026-07-17T19:00:00Z,14.4,0.0,19,4,300.0,62.5
BIN_1009,2026-07-17T19:30:00Z,6.4,-16.0,19,4,0.0,62.0
BIN_1009,2026-07-17T20:00:00Z,7.5,2.1999999999999993,20,4,30.0,61.5
BIN_1009,2026-07-17T20:30:00Z,8.8,2.6000000000000014,20,4,60.0,61.0
BIN_1009,2026-07-17T21:00:00Z,10.2,2.799999999999997,21,4,90.0,60.5
BIN_1009,2026-07-17T21:30:00Z,12.6,4.800000000000001,21,4,120.0,60.0
BIN_1009,2026-07-17T22:00:00Z,14.3,3.400000000000002,22,4,150.0,59.5
BIN_1009,2026-07-17T22:30:00Z,16.3,4.0,22,4,180.0,59.0
BIN_1009,2026-07-17T23:00:00Z,16.9,1.1999999999999957,23,4,210.0,58.5
BIN_1009,2026-07-17T23:30:00Z,18.9,4.0,23,4,240.0,58.0
BIN_1009,2026-07-18T00:00:00Z,20.1,2.4000000000000057,0,5,270.0,57.5
BIN_1009,2026-07-18T00:30:00Z,21.2,2.1999999999999957,0,5,300.0,57.0
BIN_1009,2026-07-18T01:00:00Z,21.9,1.3999999999999986,1,5,330.0,56.5
BIN_1009,2026-07-18T01:30:00Z,23.6,3.4000000000000057,1,5,360.0,56.0
BIN_1009,2026-07-18T02:00:00Z,25.5,3.799999999999997,2,5,390.0,55.5
BIN_1009,2026-07-18T02:30:00Z,26.3,1.6000000000000014,2,5,420.0,55.0
BIN_1009,2026-07-18T03:00:00Z,28.0,3.3999999999999986,3,5,450.0,54.5
BIN_1009,2026-07-18T03:30:00Z,28.5,1.0,3,5,480.0,54.0
BIN_1009,2026-07-18T04:00:00Z,29.9,2.799999999999997,4,5,510.0,53.5
BIN_1009,2026-07-18T04:30:00Z,30.3,0.8000000000000043,4,5,540.0,53.0
BIN_1009,2026-07-18T05:00:00Z,31.2,1.7999999999999972,5,5,570.0,52.5
BIN_1009,2026-07-18T05:30:00Z,32.9,3.3999999999999986,5,5,600.0,52.0
BIN_1009,2026-07-18T06:00:00Z,34.8,3.799999999999997,6,5,630.0,51.5
BIN_1009,2026-07-18T06:30:00Z,36.6,3.6000000000000085,6,5,660.0,51.0
BIN_1009,2026-07-18T07:00:00Z,38.9,4.599999999999994,7,5,690.0,50.5
BIN_1009,2026-07-18T07:30:00Z,40.6,3.4000000000000057,7,5,720.0,50.0
BIN_1009,2026-07-18T08:00:00Z,42.2,3.200000000000003,8,5,750.0,49.5
BIN_1009,2026-07-18T08:30:00Z,43.5,2.5999999999999943,8,5,780.0,49.0
BIN_1009,2026-07-18T09:00:00Z,44.3,1.5999999999999943,9,5,810.0,48.5
BIN_1009,2026-07-18T09:30:00Z,45.4,2.200000000000003,9,5,840.0,48.0
BIN_1009,2026-07-18T10:00:00Z,47.5,4.200000000000003,10,5,870.0,47.5
BIN_1009,2026-07-18T10:30:00Z,48.0,1.0,10,5,900.0,47.0
BIN_1009,2026-07-18T11:00:00Z,48.8,1.5999999999999943,11,5,930.0,46.5
BIN_1009,2026-07-18T11:30:00Z,49.0,0.4000000000000057,11,5,960.0,46.0
BIN_1009,2026-07-18T12:00:00Z,50.7,3.4000000000000057,12,5,990.0,45.5
BIN_1009,2026-07-18T12:30:00Z,53.4,5.3999999999999915,12,5,1020.0,45.0
BIN_1009,2026-07-18T13:00:00Z,54.5,2.200000000000003,13,5,1050.0,44.5
BIN_1009,2026-07-18T13:30:00Z,56.1,3.200000000000003,13,5,1080.0,44.0
BIN_1009,2026-07-18T14:00:00Z,57.2,2.200000000000003,14,5,1110.0,43.5
